Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL 
"#Scifi: Machines of the Little People: The Eve Project by @TegonMaus https://t.co/KQg1x70SK8
Roger is insistent his home, his car, his life is infested with tiny elf like creatures he calls the Katoy. He claims they run massive machines under his house and watch his every move… https://t.co/pVqerW79DU","massive, run massive",2019-11-01 02:32:02,FandIBookTours,Buffer,1190094114542510080,https://twitter.com/statuses/1190094114542510080
"High Wind Warning issued October 31 at 8:17PM EDT until November 01 at 8:00AM EDT by NWS https://t.co/cFrvhOdde2

#mawx #bristolcounty https://t.co/E1XeMUFyuW",warning,2019-11-01 02:32:02,Mass_Alerts,IFTTT,1190094114576044032,https://twitter.com/statuses/1190094114576044032
It’s a fuckin hurricane out this bitch,hurricane,2019-11-01 02:32:02,SLABLIFEBENJI_,Twitter for iPhone,1190094115775688705,https://twitter.com/statuses/1190094115775688705
"The Zombie Plagues Paperback: A great change was coming to the Earth. Catastrophe was about to change everything her people took for granted. It made some wish for death, but death was no longer a guarantee. https://t.co/H3Jd1J176w https://t.co/UvqRqeACFO",death,2019-11-01 02:32:02,GeorgeDell01,Buffer,1190094115180023813,https://twitter.com/statuses/1190094115180023813
"Bangladesh Supreme Court upholds Islamist leader Azharul's death penalty for genocide, rape https://t.co/b5i5TDewix from @bdnews24com https://t.co/s6LM2KYBF3",death,2019-11-01 02:32:02,ABA_ICLC,Buffer,1190094113967935488,https://twitter.com/statuses/1190094113967935488
@viewsofwavy Dead ass,dead,2019-11-01 02:32:02,moose_mko,Twitter for iPhone,1190094116417343488,https://twitter.com/statuses/1190094116417343488
Subtropical Storm #Rebekah Advisory 6: Rebekah Forecast to Dissipate On Friday. https://t.co/VqHn0u1vgc,storm,2019-11-01 02:32:02,NHC_Atlantic,TTYtter,1190094116371062785,https://twitter.com/statuses/1190094116371062785
ARE YOU FUCING SERIOUS,,2019-11-01 02:32:02,nicerthani,Twitter for Android,1190094116274618370,https://twitter.com/statuses/1190094116274618370
"@PaulDoroshenko If all 37.59 million people in Canada signed a petition to pass a law to have the death penalty imposed on me... for being a bitch, or whatever... that law would be unconstitutional! https://t.co/yXIbkC32z0",death,2019-11-01 02:32:02,KateHancocks,Twitter for Android,1190094114215251968,https://twitter.com/statuses/1190094114215251968
"My PMC has ignored 2 years of my reports of the 100-yr-old radiator clanging loudly and dripping water, destroying my kitchen floor.

They will absolutely come after me when I move out for the destroyed kitchen floor.

I've kept a log of my reports 406 properties, just fyi.",destroyed,2019-11-01 02:32:03,Mary_Rachel,Twitter for Android,1190094117591605248,https://twitter.com/statuses/1190094117591605248
"The weight problem in the United States, and around the world, has been labeled a health care crisis, and for a good reason. Losing weight can reduce the risk of developing these chronic conditions: https://t.co/OeZtHFREQj https://t.co/HMpOYHO68r",crisis,2019-11-01 02:32:03,DrMutafyanMD,Posting Platform,1190094117008752640,https://twitter.com/statuses/1190094117008752640
"Non-Brain Dead Reporter: ”But didn’t the American people also elect  Congress? “

Loudermilk: *pee-pees in pants* “Nuh-UH!”",dead,2019-11-01 02:32:03,harderbop,Twitter Web App,1190094117599993856,https://twitter.com/statuses/1190094117599993856
"NWS Binghamton NY issued a Severe Thunderstorm Warning for Oneida, NY  Chenango, NY  Cortland, NY  Madison, NY. Expiring at 11:00 PM (Local)","storm, warning",2019-11-01 02:32:03,NSWN_SevereWx,NSWN Severe Weather Updates,1190094117902180352,https://twitter.com/statuses/1190094117902180352
"So finally US has brokered deal with Baghdadi replacement...
Can u plz tell his name also",,2019-11-01 02:32:03,Rizvan135,Twitter Web App,1190094117725978624,https://twitter.com/statuses/1190094117725978624
Baba @somnath1978 is on a roll today.Crisp 101 on Indian Insurgencies.,,2019-11-01 02:32:03,hukum2082,Twitter Web App,1190094117969129473,https://twitter.com/statuses/1190094117969129473
"""Former Senate candidate Don Blankenship announces a third-party presidential bid""  https://t.co/KjlqAwGn2R",,2019-11-01 02:32:03,Freedom4Ukraine,Twitter for Android,1190094119688953861,https://twitter.com/statuses/1190094119688953861
"Matthew EerNisse had two years of service on the police force when he shot the unarmed carjacking suspect in the back multiple times, police said. https://t.co/ICtkF9YMWI",,2019-11-01 02:32:03,ksdknews,SocialNewsDesk,1190094120028647424,https://twitter.com/statuses/1190094120028647424
All my hoes got Jordan skills. They fade away.,,2019-11-01 02:32:03,HerSpaceRUs_,Twitter for iPhone,1190094120284573697,https://twitter.com/statuses/1190094120284573697
"@ajeffery24 Fear, has no place in attacking constitutional rights. Respectably, yes you may have your opinion. But the rights better men than myself, who have died defending, can’t just be infringed upon due to having fear. 

If you can’t be safe, be deadly. If you don’t want to?","deadly, dead, attack",2019-11-01 02:32:03,US_SOF,Twitter for iPhone,1190094120712376320,https://twitter.com/statuses/1190094120712376320
Não posso ver filme de terror pqp,terror,2019-11-01 02:32:04,Marques_clara_,Twitter for Android,1190094121815478273,https://twitter.com/statuses/1190094121815478273
"272 subs rn - if we reach 285 tonight, imma do the rest of stream in the start of my smoke cosplay :)

https://t.co/0f1rQgMH3h",stream,2019-11-01 02:32:04,AutumnMaeTV,Twitter for iPhone,1190094122171981824,https://twitter.com/statuses/1190094122171981824
Charlie Brewer just took on WVU safety Noah Guzman and won.,safety,2019-11-01 02:32:04,DavidSmoak,TweetDeck,1190094124231385088,https://twitter.com/statuses/1190094124231385088
"Trump Presents Highest Military Honor to Green Beret

https://t.co/SD2v4YVB62",military,2019-11-01 02:32:04,IdaFlo,Twitter for iPhone,1190094124180897794,https://twitter.com/statuses/1190094124180897794
This is shocking!,,2019-11-01 02:32:04,KAutoworker,Twitter Web App,1190094124466212864,https://twitter.com/statuses/1190094124466212864
@GLFOP Good job.  You just dug a deeper hole around the public perception of law enforcement.  For what?  This lying sack in the white house???,enforcement,2019-11-01 02:32:04,markjohnson342,Twitter for Android,1190094124478799872,https://twitter.com/statuses/1190094124478799872
Eu e o Guilherme tá vendo filme de terror e a gente tá morrendo de rir,terror,2019-11-01 02:32:04,_vitoriamarias,Twitter for Android,1190094124818538501,https://twitter.com/statuses/1190094124818538501
"NWS State College PA issued a Severe Thunderstorm Warning for Lancaster, PA. Expiring at 11:15 PM (Local)","storm, warning",2019-11-01 02:32:05,NSWN_SevereWx,NSWN Severe Weather Updates,1190094125397368832,https://twitter.com/statuses/1190094125397368832
"you guys are mad at wonho but not at the drug dealers, jung da sun and han seo hee? this is fucking bullshit, arrest them already.",arrest,2019-11-01 02:32:05,nltjimin,Twitter for iPhone,1190094125741117441,https://twitter.com/statuses/1190094125741117441
Worth it naman,,2019-11-01 02:32:05,snchrmndo,Twitter for Android,1190094125783142400,https://twitter.com/statuses/1190094125783142400
"@ThePuddingGod As the two contemplated on the situation for a few moments, a thought went off in Moro's head. He began to expel his energy outwards, amassing a significant portion of it in his palm. After doing so, Moro would appear much more withered than before, complete with a massive -",massive,2019-11-01 02:32:05,Overlord_Moro,Twitter Web App,1190094126412374017,https://twitter.com/statuses/1190094126412374017
@TeamPlay Talvez muita gente não concorde comigo. Mas pra mim seria perfeito se a narração na arena fosse em inglês. A experiência pra quem vê na stream é muito melhor do que com a narração em cima da brasileira que acontece no ginásio.,stream,2019-11-01 02:32:05,sohfalomerda76,Twitter for Android,1190094126529822721,https://twitter.com/statuses/1190094126529822721
Pittsburgh News 7-year-old critically injured after being shot while trick-or-treating in Chicago https://t.co/jmUKbA4hG4 https://t.co/yGlwfT2IYJ,injured,2019-11-01 02:32:05,Pittsburgh_NC,dlvr.it,1190094125720203269,https://twitter.com/statuses/1190094125720203269
"Se trata de instalar la idea de crisis porque las medidas necesarias para salir de una, muchas veces son impopulares. Instalado el relato, las medidas que se tomen ex profeso para beneficiar a las clases altas en detrimento de las mayorías, le darán el cariz de ineludibles.",crisis,2019-11-01 02:32:05,adaliedad,Twitter for Android,1190094126987001859,https://twitter.com/statuses/1190094126987001859
"Wise people predicted the death throes of the @GOP would be ugly, and maybe even violent, but I never expected it all to be so goddam stupid",death,2019-11-01 02:32:05,CarpeDavum4,Twitter for iPhone,1190094128505380866,https://twitter.com/statuses/1190094128505380866
She is so badass. That scowl!,,2019-11-01 02:32:05,MaudeLex,Twitter for iPhone,1190094128714878977,https://twitter.com/statuses/1190094128714878977
It's windy out and I have potato internet to begin with so it might not cooperate to let me stream... let's see,stream,2019-11-01 02:32:05,itsTomokocchi,Twitter Web App,1190094129046466560,https://twitter.com/statuses/1190094129046466560
Shawn Storm - My Lifestyle (Official Audio) https://t.co/u44gv8Xf9d via @YouTube,storm,2019-11-01 02:32:05,777voodoo777,Twitter Web Client,1190094129092595712,https://twitter.com/statuses/1190094129092595712
"“I’m warning you, these are my prey- I mean colleagues.”",warning,2019-11-01 02:32:05,CollaspedTime,Twitter for iPhone,1190094128962572293,https://twitter.com/statuses/1190094128962572293
"Nash County father, son discover 100-year-old ship buried on land https://t.co/BltsxwVpWq",buried,2019-11-01 02:32:06,kenyattassata,Facebook,1190094129700712449,https://twitter.com/statuses/1190094129700712449
Sacramento News 7-year-old critically injured after being shot while trick-or-treating in Chicago https://t.co/SxpE5UYJBx https://t.co/PtrXSocxk4,injured,2019-11-01 02:32:05,Sacramento_NC,dlvr.it,1190094128823955457,https://twitter.com/statuses/1190094128823955457
"“The penalty for your crimes against God is death and eternal Hell."" What is the penalty for flashing White Power hand signs ? https://t.co/6cjsh0Qh3V via @HuffPostWeird",death,2019-11-01 02:32:06,NMacartny,Twitter for Android,1190094129910337542,https://twitter.com/statuses/1190094129910337542
Crazy how Red Dead Redemption 2 has the best story of this console generation,dead,2019-11-01 02:32:06,wandasewhore,Twitter for Android,1190094133022601217,https://twitter.com/statuses/1190094133022601217
@danielleeeamber if you stream the song first,stream,2019-11-01 02:32:06,tonythebozo,Twitter for iPhone,1190094133307813888,https://twitter.com/statuses/1190094133307813888
I’m dead af lmao,dead,2019-11-01 02:32:06,DelyyB,Twitter for iPhone,1190094133463060486,https://twitter.com/statuses/1190094133463060486
Question: Do they have Railway Minister ? May be Under Pakistan Army??,,2019-11-01 02:32:06,rao_rajkr143,Twitter for Android,1190094133269975041,https://twitter.com/statuses/1190094133269975041
there's basically a tropical storm happening in dc right now so that's fun,storm,2019-11-01 02:32:07,twizzlesequence,Twitter Web Client,1190094133811122177,https://twitter.com/statuses/1190094133811122177
moving is a blast y’all,blast,2019-11-01 02:32:07,writechrist,Twitter for iPhone,1190094134293475328,https://twitter.com/statuses/1190094134293475328
"@vylonous Voluntarily Yellings Loud Objections, Not Our Success.

 Greeting Young Rats Of Genuinely Unprecedented Events.","recede, events",2019-11-01 02:32:07,pikminpedia,TweetDeck,1190094134301716480,https://twitter.com/statuses/1190094134301716480
Idc how fat I might get or how long my braces will have to stay on my teeth I’ll eat whatever I want when I want,braces,2019-11-01 02:32:07,camillesanezz,Twitter for iPhone,1190094134968799232,https://twitter.com/statuses/1190094134968799232
#NHC_Atlantic: Subtropical Storm #Rebekah Advisory 6: Rebekah Forecast to Dissipate On Friday. https://t.co/9HoIlbokyG,storm,2019-11-01 02:32:07,SismosVenezuela,IFTTT,1190094135128199170,https://twitter.com/statuses/1190094135128199170
TRUMP TWEET: Takes swipe at Pelosi over homeless crisis in her state https://t.co/l7kcayoExQ,crisis,2019-11-01 02:32:07,MargaretBSands4,Twitter Web App,1190094135207874561,https://twitter.com/statuses/1190094135207874561
"@UN_Spokesperson 
DEAR THE UNITED NATIONS August/4/2010, I HAVE GIVEN MY U.S.A ASYLUM CASE FILE TO THE British Consulate-General Toronto, Canada , Telephone +1 416 593 1290.AUGUST/19/2013 I HAD INFORMED MY CANADA LIFE CRISIS TO THE UN GEN-SEC- THE GREAT MAN BAN KI-MOON.",crisis,2019-11-01 02:32:07,MAYussuf1,Twitter Web App,1190094136726163458,https://twitter.com/statuses/1190094136726163458
@B52Malmet Prayers can’t save you Donald. #ImpeachandRemove,prayers,2019-11-01 02:32:07,rdturkeyleg,Twitter for iPhone,1190094136814141440,https://twitter.com/statuses/1190094136814141440
"@annehelen Have you ever looked up who are the biggest investors in private equity?  Large pension funds for teachers, cops, firefighters, etc..",firefighters,2019-11-01 02:32:07,rustlesscub,Twitter for iPhone,1190094137359515649,https://twitter.com/statuses/1190094137359515649
